Pit_ID,Slope Angle,HS,Profile Depth,WL_Depth,ECT_Score,ECT_Propagation,ECT_NumTaps,max_stress,impact_criterion,coupled_criterion,sserr_result,touchdown_distance,ss_max_Sxx_norm,slab_tensile_criterion
f8fcfa09-6e9c-4f59-9fa3-47cc3209de84,40,1110.0,1110.0,220.0,ECTN23,False,23,0.011651469177043447,151.2228620955782,329.880775067923,2.1212768699773576,1564.0720558449998,1.8963618774544952,0.23766816143497757
d21dcb9a-c8b8-46e6-af02-4fcf83a37986,36,700.0,700.0,140.0,ECTN16,False,16,0.001616650393023006,41.00271157775034,100.9042425477636,0.8397776765669724,811.2906316945972,2.2337693650321317,0.28368794326241137
93487e3a-2175-4362-b748-c80c55b4b7fe,34,940.0,940.0,240.0,ECTN1,False,1,0.007164800675111504,108.70898297192831,255.19413009986508,1.7121005136358467,1497.186593967396,1.798034963788014,0.17551020408163265
b4ce6632-1ff8-45a8-92d6-1a7a7904888f,35,850.0,850.0,300.0,ECTN12,False,12,0.002641981179231475,25.122105974480295,68.38631554444004,1.098116818672647,707.6202908925193,1.6702684812505317,0.31788079470198677
c69c08a2-daee-4d4e-92e4-571da9fa75a4,30,840.0,840.0,630.0,ECTN28,False,28,0.05042115003106554,125.85358462836368,320.6693429763644,4.613753696652416,1794.6398096270852,2.162577498440547,0.3632075471698113
d5b23d97-fabd-495d-9d53-1fc3b0060f7a,39,1200.0,1200.0,100.0,ECTN12,False,12,0.0007665669071498444,57.44854993557259,103.96569324601344,0.5433382659113964,812.4844809351415,2.4685206323538536,0.10576923076923077
b4ce6632-1ff8-45a8-92d6-1a7a7904888f,35,850.0,850.0,480.0,ECTN29,False,29,0.01865640149393958,116.22721683371411,210.21458221669627,2.7122003935218046,1363.2914676558253,1.7588714806539842,0.19421487603305784
b4ce6632-1ff8-45a8-92d6-1a7a7904888f,35,850.0,850.0,400.0,ECTN23,False,23,0.009333588776540603,80.43438226894868,139.2381661534062,1.9143650803758,1099.2725277649981,1.8772792277303034,0.4381188118811881
897fd19d-12f3-440f-825f-000d8e40289f,30,760.0,760.0,700.0,ECTN23,False,23,0.05243848323685796,123.75094077868991,314.0001149479349,4.707370910937845,1763.6945841690306,1.9089958621334242,0.28772919605077574
03672c8c-6f57-4df5-be6d-350b7b3b5eaf,27,1110.0,1110.0,900.0,ECTP18,True,18,0.09308575492084531,146.04040763897098,393.0074697012029,6.4683409374214165,1995.6153338758947,2.805217470401181,0.27362637362637365
03672c8c-6f57-4df5-be6d-350b7b3b5eaf,27,1110.0,1110.0,900.0,ECTP29,True,29,0.09308575492084531,146.04040763897098,393.0074697012029,6.4683409374214165,1995.6153338758947,2.805217470401181,0.27362637362637365
e678cffa-b772-4d8e-8054-078062058fe7,36,1490.0,1490.0,790.0,ECTN30,False,30,0.09296148818287411,160.71256084858393,417.4708416611419,6.086412704927886,2194.165699903245,1.756228401928628,0.28911138923654567
8eefa980-aa55-4072-835a-0123c16328a0,31,2100.0,2100.0,260.0,ECTN22,False,22,0.006152766458878252,63.90902482221827,157.14773888330097,1.6143179819735092,1172.826346203588,2.0123061357282546,0.33458646616541354
7ae35e6c-6295-4c1b-b31b-557f8a932c64,30,770.0,770.0,770.0,ECTP21,True,21,0.050313303403885096,102.82637014718331,269.48720327154547,4.614566865069338,1680.6869532710111,1.4206151595107295,0.2471042471042471
707ea61b-358d-4e76-8e46-49842aca0e3e,39,1240.0,1240.0,460.0,ECTP4,True,4,0.012561176552404518,53.63995094678136,149.21860138723076,2.3619402701875307,1008.5113246768566,1.9909817195966633,0.2591792656587473
